,term,sum_weights
1785,insured,0.8236064483172877
1246,effected,0.8225002738095608
2343,playing,0.8220682415296874
2175,numberxxxx,0.822008226578295
766,children,0.8198628621410194
1788,intended,0.8197505786797361
1487,fortunately,0.8190563618087179
3076,terrible,0.8189615169700584
1569,grief,0.8153599447155797
2971,stick,0.8133505168921025
1265,emergency,0.8126183056427031
2927,spite,0.8124104612118997
144,36,0.8100136843374188
667,broke,0.809727827730808
2009,matched,0.8096209255337808
238,65,0.8095831182186776
1776,instances,0.8089594916477324
961,corrections,0.8085807848206735
2136,neglect,0.8076878625114994
1071,defend,0.8075429042027853
2552,recordings,0.8070760964805034
2122,natural,0.8061093513948339
300,91,0.805520472490367
1392,fairly,0.8049791818808609
3364,worse,0.8035892509804454
2736,retired,0.8025930520260687
582,await,0.802222167945916
2577,refunded,0.80157662713079
946,conveying,0.8003719332036541
2365,possess,0.8003719332036541
1503,friends,0.8002008171646258
1360,experiencing,0.799384221208052
2289,patience,0.7975357080250529
833,communicating,0.7968354005288599
2477,punished,0.7967920792998542
2386,prefer,0.7955078423342061
2547,recommend,0.7947227366156144
1668,identical,0.7939320826083532
926,contest,0.7929425634007425
3035,supposedly,0.792735388910971
621,believed,0.7926934909334997
2147,news,0.7913911786915826
272,79,0.7886587086051977
2517,reaffirmation,0.788077543028247
1582,hands,0.7876177298761078
1881,led,0.7875721641895286
1606,hearing,0.7869508928906328
3026,superior,0.7862761490693718
2623,remainder,0.7832431014236129
2917,specialist,0.7827913318022092
2010,matching,0.7824007127018692
489,appliances,0.7823545772856795
1590,harassing,0.7822256425193331
3250,utilities,0.781622801702825
2699,residency,0.7808809124348637
1027,dba,0.7807059920346265
1914,likeness,0.7806582405075261
558,attn,0.7797711141836103
2916,special,0.7794343813237983
1485,forms,0.7788034844298231
55,1692e,0.7786612462263108
2515,reads,0.7781578970028884
1182,displayed,0.777242260703247
331,acceptable,0.7764461674801684
2981,strange,0.7759886861843597
1074,defer,0.7748142887497427
3282,veterans,0.7738204187227873
2053,millions,0.7728750585617118
1521,furniture,0.7725010503058963
536,assisted,0.7714804902978054
2350,po,0.7688274851558674
424,affiliation,0.7687688180085113
1407,fashion,0.7687008433184391
1463,flag,0.7682556461521145
3120,toll,0.766320551333583
2855,shots,0.7658386837874416
1091,deliberately,0.7658334079825057
1150,digits,0.7658087525543192
2143,negotiated,0.7652965677256476
800,clue,0.7642137783802265
1323,establishing,0.76386142369763
530,assets,0.7638112670872208
3355,word,0.7631737246782965
2219,onxx,0.7614935325955479
2689,researched,0.7610382244974759
3304,voluntary,0.7606913913742868
2957,statusclosed,0.7603463698107327
739,ch,0.7596017077293156
3393,zip,0.7595385717168073
2742,reversal,0.7569725869528162
1641,honored,0.756703272766828
2050,miles,0.7541355506472217
1285,engaged,0.7540434827306117
1419,fdic,0.75372436445178
2647,repeat,0.7523781064820498
838,companys,0.7511120116318201
2664,represent,0.7508501317189905
2624,remained,0.7507783045389462
52,1681s,0.7505939080709662
913,consult,0.750587304197145
155,39,0.7501717718232325
2996,subjected,0.7480586426117414
2185,obstruct,0.7464606499075577
631,biggest,0.7459246969160579
2720,responsibilityindividual,0.7452218437984883
2805,secondly,0.7441440201667676
1928,lists,0.7437559129993496
2079,mitigate,0.74303798005892
1661,husbands,0.7414945804759512
2783,save,0.7413643765289364
2374,potential,0.7407765430977502
2293,payed,0.740533806492895
1028,dc,0.7405239108621018
315,98,0.7395916214816228
2593,regulated,0.73875458912984
1760,ink,0.7382816737134642
1320,establish,0.7382782827790306
2695,reset,0.7380854953631543
2021,meant,0.7372005737345175
3260,validations,0.7358077864537107
1149,digit,0.7355613837378094
1178,discussion,0.7350031295564372
2150,nightmare,0.7339938068006319
2436,prohibiting,0.7337191921121329
2711,respective,0.731789751987024
1464,flagged,0.7311557190326681
2560,red,0.7303694637595066
1343,executive,0.7299380382906364
3237,usd,0.7297879094676287
196,53,0.7283091141706849
1279,encourage,0.7280969556410309
11,103,0.7280615129363901
1036,dealt,0.7264517096783387
3148,transparency,0.7256982579705884
2024,meet,0.7245746749356001
1239,easy,0.7245232773023653
1455,fines,0.7240114624108576
3071,temporary,0.7221635526141226
2300,penalized,0.7220945277876751
3190,understood,0.7214253237288035
2121,nationwide,0.7206549195619091
2238,ordinary,0.7206549195619091
3107,tile,0.7206549195619091
1657,hurricane,0.7203437902132056
884,confirms,0.7199925678022134
2562,reduce,0.716465505402436
2669,represents,0.7163981567029756
740,challenge,0.7138574798100439
723,ceased,0.7129923821540142
1729,increases,0.711882354522217
2920,specified,0.7107454525534301
2389,prepare,0.7095621968295229
2799,screenshot,0.7072858919973124
2087,modified,0.7055168008643005
262,7400,0.7052053894670312
2014,maxed,0.7043957549583006
832,communicated,0.7035126198957286
1140,dictionary,0.7023111964102485
1500,freezes,0.7013037734499961
1936,lives,0.7005109250441195
3340,wi,0.7003366640139908
1214,doubled,0.7000800875132328
1984,maintenance,0.6995575049263107
1165,disclosing,0.6995190722658021
1458,fit,0.6987215953561619
2478,punitive,0.6985973862342015
1695,impacts,0.6980883738344621
277,807,0.6944044411010746
2149,night,0.6938699551304687
2842,setup,0.6906057475891669
2726,restrictions,0.6900602723311998
1389,fails,0.6894596174457357
1336,exceeded,0.6889147644476121
3263,variation,0.6881049519876735
965,corresponding,0.686067201267647
2643,repaired,0.6853624265046825
2344,pleading,0.6851845351777189
2597,reimbursement,0.6847695973447735
1356,expenses,0.6830480812372242
1431,fight,0.6819256005174771
1347,existed,0.680624340476376
3339,whatsoever,0.6805062735403805
280,8100,0.6801819856464781
2055,mindful,0.6789313149638265
581,avowed,0.6789313149638265
309,95,0.6781516930742444
1527,game,0.6777535301986038
1560,grace,0.6776062117494119
1070,defective,0.6769516725611958
1490,forwarding,0.6767078816473029
3214,unscrupulous,0.6766653823009905
1757,injured,0.6751041201538689
416,affairs,0.6750095058132168
1152,dime,0.674601256515412
2119,namexxxx,0.6742690155523714
2835,servicers,0.6731730103232
2733,retain,0.6728506697800306
1738,indirectly,0.6725743633348236
1155,direction,0.672120704718048
3070,temporarily,0.6720319310582007
1566,grave,0.6716905542243694
242,6600,0.6703704050392049
669,broker,0.6692663222896036
1217,dozen,0.6680604527942234
2227,opinion,0.6678265429451478
1097,delivery,0.6665917161161001
2789,sba,0.665638077008962
828,commitment,0.6632893706539648
605,barely,0.662581484929057
903,consolidate,0.66244965614238
3087,thereof,0.6620201908411278
335,accepts,0.6612973988149571
3048,tactic,0.660426518737439
1428,felt,0.6576727424361068
3153,treatment,0.6550663047601949
397,adjusted,0.6538563857519064
1010,cut,0.65166194679659
475,anybody,0.6510076070469046
3150,travel,0.6483927924728193
3191,underwriter,0.6478365279591848
2804,secondary,0.6472001545708768
640,black,0.6469490345597577
2035,merely,0.6468705688256541
604,bare,0.6466980212447181
1879,leaves,0.6456717640789363
69,1995,0.645293558596204
1065,deeply,0.6452859877448811
3192,undue,0.6449592552547898
1275,enablement,0.6446505871816662
535,assistant,0.6442517641360104
2072,misspelled,0.6389626167502191
1286,engaging,0.6388818698345493
835,communications,0.6373512736590117
2827,separately,0.6371664199483427
664,breech,0.6342540411445423
760,cheated,0.6340729176429312
1868,leading,0.6339162143016426
1763,inquirer,0.6322887793690709
1399,falsehood,0.6315476843892653
3019,sufficiently,0.6315476843892653
873,condemning,0.6315476843892653
340,accompanying,0.6315476843892653
3005,substances,0.6315476843892653
940,controlled,0.6315476843892653
1696,imperative,0.6315476843892653
1039,debates,0.6315476843892653
2986,stretch,0.6315476843892653
865,conceivable,0.6315476843892653
1688,imagination,0.6315476843892653
1190,distorted,0.6315476843892653
866,conceivably,0.6315476843892653
403,administrations,0.6315476843892653
1561,graduated,0.6313767065464335
2668,representing,0.6309194241004343
1865,lawsuits,0.6308248395144099
3390,young,0.6301376414032499
2391,preparing,0.6282844992068833
2561,redirected,0.6248967318530748
3147,transmission,0.624820544962313
892,consecutive,0.6232315046612813
1401,falsifying,0.6219961976714673
2617,relatives,0.6197208405086246
1267,emphasize,0.6186956756948762
1751,infractions,0.6158963704706186
1662,i1,0.6158963704706186
1663,i5,0.6158963704706186
1342,executed,0.6152698482655897
871,concluded,0.6140737771120084
1167,disclosures,0.6129995464226886
2181,obligated,0.6129980916719358
2587,regardless,0.6114193525540129
1572,guidance,0.6112320560658269
402,administration,0.6101699616221629
1124,desperately,0.6091887047996781
2740,returning,0.6086921546849009
2935,staff,0.6078587175952699
2948,stat,0.6075253641914806
1906,lies,0.6071654224142978
151,38,0.6068277600129145
1177,discussed,0.6061051487672421
2433,programs,0.6059129860579878
2690,researching,0.6054288653481475
3277,verifies,0.6048183919099739
2933,ssns,0.6043986115093203
1534,generally,0.603858442615719
3151,traveled,0.6035530540055775
2348,plummet,0.602654270848279
1982,maintaining,0.6024762926154953
1352,expected,0.6023343835851185
308,9400,0.6009742574204648
734,certification,0.6003528659679889
428,aforementioned,0.6001223707924727
2137,neglected,0.6000364889665286
134,33,0.5998565266732435
263,75,0.5985809024852721
2332,piece,0.5985403491834498
2724,restored,0.5968667114410052
589,backed,0.5952397205812516
2792,schedule,0.594527442615445
2158,notary,0.5934619656477687
996,crediting,0.593418766294081
1804,invoice,0.5879956530161723
2709,respect,0.5867936476722591
245,67000,0.5863364982745239
2316,permitted,0.586181794625346
1923,link,0.5854132222511728
2890,smart,0.5853638458580969
1931,litigious,0.5823652581489306
283,82000,0.5809254107431361
1417,fcras,0.5809254107431361
361,accusing,0.5793541875056947
2061,miranda,0.5784404120416846
802,codebtors,0.5784404120416846
2911,sounds,0.5746539782115341
1052,decisions,0.5730991297608931
1355,expense,0.5724076853066521
3121,ton,0.5714938849175167
519,arrived,0.5686976789266521
1972,ma,0.5669534648951432
1803,investigator,0.5662448649563743
821,commencement,0.5657122785520909
2908,sooner,0.56519750762574
1196,divorced,0.5615708229813274
2725,restriction,0.5602231504098062
619,belief,0.5598281299532777
918,consumerreporting,0.5582970498432902
480,apologize,0.5581535211777658
797,closes,0.5571507994761099
1740,individually,0.5540194661379437
1607,heavily,0.5534544042497457
2225,operation,0.5531434740399851
1132,detective,0.5525176813108919
2287,passport,0.5522645939223787
3028,supervisors,0.5502380936937853
2543,recklessly,0.5500747859227363
2390,prepared,0.5487285900437654
2744,reversed,0.5486151683518271
1862,lawfully,0.5479459439642397
1535,generals,0.5461255185520951
900,consist,0.5460582259442306
2830,served,0.5450917418747857
3069,tells,0.5448053559714745
2782,satisfy,0.5402139008999436
2960,statuspaid,0.5398091543204423
1530,gathered,0.5398091262572963
1072,defendant,0.5393282444966954
3138,training,0.5391904879492615
3041,suspended,0.5373622017666111
1415,fcdpa,0.5368795045520627
2381,preceded,0.5347574949584732
2191,occ,0.5332318909999237
641,blame,0.5323530234088166
2727,restricts,0.5322011351258793
17,119,0.5313292836300323
453,alleges,0.5307115270546382
2503,raised,0.5301165240593486
1138,devices,0.5296403842370829
218,603,0.526864877182877
495,applies,0.5262972806292114
542,assumption,0.5256883858482975
3175,typecredit,0.5225836294482492
2439,promise,0.5210447891786089
1354,expedited,0.5209916021978034
1374,extent,0.5186333334111713
786,clause,0.515247200503971
3349,withdrawals,0.5095876603529107
1055,declared,0.5080779449184516
1013,daily,0.5075464176573584
1274,enable,0.5067639500009855
1313,es,0.5061594980195913
2140,negligently,0.5045424274295753
2435,prohibit,0.503835288742033
945,converted,0.5037075329966606
1885,legitimacy,0.503386686858435
351,accrued,0.5033795086678998
1218,dozens,0.503339456676044
1156,directions,0.5032805404706615
481,apologized,0.5003243033862932
944,conversations,0.4978729009272672
2215,omissions,0.49743704024720314
2965,stayed,0.49734924206842046
3246,usual,0.4955398518080719
2925,spending,0.4952565656404175
2420,proceedings,0.4950805676243496
2987,strict,0.49338048442620047
1240,economic,0.48877857393610746
1403,families,0.488562149035103
906,conspicuously,0.48841492133982856
3296,virginia,0.48695657540893755
1580,handles,0.481500173944654
2934,stable,0.4811803413807133
643,blatant,0.47994469201155765
8,100000,0.47910298709950233
656,bounced,0.47809021153481396
1547,gloss,0.4769363338623964
3122,tons,0.475110296849545
1085,delays,0.4740562978409191
1724,inconvenience,0.47323868574760325
3156,trial,0.4729839228420908
842,compile,0.469357809953509
1318,essential,0.46586878009435984
3103,threw,0.4620116135905857
2207,officials,0.46002284998087084
521,ascertain,0.45972406210973965
1110,depending,0.45826571032836444
3065,technically,0.45825929673216537
2760,routed,0.4560030310067448
1341,excuses,0.4557093179658953
3366,worth,0.4543632957742913
3105,ticket,0.45306476160156106
2074,misstatement,0.4528029046144299
2075,misstatements,0.4528029046144299
39,1621,0.4528029046144299
9,1001,0.4528029046144299
1477,foregoing,0.4528029046144299
948,cooperative,0.4528029046144299
2632,remind,0.4507840970559762
3104,thursday,0.44951526167029976
2767,ruled,0.4485945811593165
1742,industry,0.44839021989723515
1789,intent,0.4474564036227169
2895,software,0.447268933643976
688,calculating,0.4461724768720361
1823,jersey,0.4437077349989952
10,1022,0.4402310774800434
3324,wear,0.438837334862622
2542,reckless,0.4360278180101631
2454,protecting,0.43242000226143795
2579,refurnishing,0.43227658089593507
887,confusing,0.43026118697576077
1737,indication,0.42599777781472764
518,arrive,0.4239917377880684
2256,overview,0.4233486932615132
2956,statusaccount,0.4225592487223088
1081,definition,0.4221681135527222
1122,designed,0.4191857327110833
1410,faulty,0.41726819535890447
888,confusion,0.41649871664521276
1994,managed,0.41548774080855344
1501,frequently,0.40745771711449263
1596,harmed,0.40659677204496375
1915,likewise,0.3959119948173104
3302,void,0.39524276105626976
2379,practicing,0.3949242463173156
807,collected,0.38792776981814925
1902,licensed,0.384746515609549
1189,disregarded,0.38384635950437057
1510,fulfill,0.37525505386306224
2029,mental,0.375055459248684
1426,feet,0.37073400772416604
2750,rewards,0.36438677218864524
2815,select,0.36191744919277646
1911,lifted,0.36109820622657074
2392,prescribed,0.36032745978095454
2382,precedes,0.36032745978095454
2470,publications,0.36032745978095454
234,62s,0.36032745978095454
228,61500,0.36032745978095454
126,30day,0.36032745978095454
53,168ls2,0.36032745978095454
50,1681et,0.36032745978095454
43,1681168l,0.36032745978095454
1003,cross,0.36032745978095454
1809,irrelevant,0.36032745978095454
1873,learns,0.36032745978095454
532,assignees,0.36032745978095454
917,consumerfinanoe,0.36032745978095454
2196,occurs,0.36032745978095454
774,citations,0.36032745978095454
1322,establishes,0.36032745978095454
891,cons,0.36032745978095454
1700,impose,0.36032745978095454
3179,umerfinance,0.36032745978095454
1847,l1s,0.36032745978095454
2111,mu,0.36032745978095454
3273,verdicts,0.36020094022965643
878,conferenced,0.3502764745914422
2886,slime,0.3481450162107776
44,168123,0.3328705656654999
45,1681623,0.3328705656654999
2822,sends,0.3285578167221932
1348,existence,0.3271836904859291
1519,furnishes,0.32635309396472023
3185,unchanged,0.32553867123747016
3270,venue,0.3255163590786165
2345,pleadings,0.32347451727987886
2324,petitions,0.32347451727987886
1470,folowing,0.32347451727987886
2385,predicator,0.32347451727987886
2311,permanenetly,0.32347451727987886
1691,immediatlely,0.32347451727987886
396,adhering,0.32347451727987886
401,administer,0.32347451727987886
2112,multifamily,0.316380030415759
1302,equal,0.30614886204922326
3253,utilize,0.30602012636709613
395,adhered,0.297666122337356
1254,elected,0.2794444371050264
2795,scope,0.27158856764407263
911,construction,0.2654274207982851
1810,irresponsible,0.25579945400711956
3174,typeauto,0.25264533611118684
1438,filethis,0.2523943161036435
647,blockexcept,0.2523943161036435
1437,filethe,0.2523943161036435
2167,notificationa,0.15308189158345872
1533,generala,0.15308189158345872
3286,vid,0.1012025991709305
